TransactionID,CustomerID,PurchaseDate,Amount,PointsEarned
4025,801,2024-08-24 06:02:42.975377,17.14,17
4026,801,2025-05-08 06:02:42.975377,36.1,36
4027,801,2024-04-17 06:02:42.975377,55.08,55
4028,802,2026-02-10 06:02:44.902793,9.52,9
4029,802,2026-02-09 06:02:44.902802,16.28,16
4030,802,2026-02-12 06:02:44.902811,43.98,43
4031,802,2026-02-11 06:02:44.902821,45.21,45
4032,802,2026-02-15 06:02:44.902830,99.35,99
4033,803,2025-12-02 06:02:42.975377,100.85,100
4034,803,2026-02-18 06:02:44.902851,7.25,7
4035,804,2026-02-22 06:02:44.902864,25.61,25
4036,804,2026-02-16 06:02:44.902874,15.44,15
4037,804,2025-10-27 06:02:42.975377,15.19,15
4038,804,2025-09-13 06:02:42.975377,3.88,3
4039,805,2026-03-01 06:02:42.975377,47.85,47
4040,805,2026-02-20 06:02:44.902908,16.66,16
4041,805,2026-02-23 06:02:44.902918,6.38,6
4042,805,2026-02-16 06:02:44.902928,85.68,85
4043,805,2026-02-04 06:02:44.902938,57.64,57
4044,806,2026-02-08 06:02:44.902951,66.85,66
4045,807,2026-02-27 06:02:44.902963,32.34,32
4046,807,2026-02-28 06:02:44.902973,88.87,88
4047,807,2026-02-12 06:02:44.902984,3.56,3
4048,808,2026-01-16 06:02:42.975377,20.65,20
4049,808,2026-02-23 06:02:44.903003,35.72,35
4050,808,2025-01-31 06:02:42.975377,118.76,118
4051,809,2026-02-27 06:02:44.906193,35.47,35
4052,809,2026-01-27 06:02:42.975377,8.15,8
4053,809,2026-02-27 06:02:44.906221,30.05,30
4054,809,2026-02-28 06:02:44.906232,48.37,48
4055,810,2025-12-11 06:02:42.975377,118.4,118
4056,810,2026-02-26 06:02:44.906256,20.84,20
4057,810,2026-02-13 06:02:44.906267,16.15,16
4058,810,2026-02-19 06:02:44.906278,21.53,21
4059,810,2026-02-23 06:02:44.906289,54.15,54
4060,811,2026-01-24 06:02:42.975377,8.45,8
4061,811,2025-03-17 06:02:42.975377,44.61,44
4062,811,2025-02-28 06:02:42.975377,44.33,44
4063,811,2025-06-18 06:02:42.975377,100.6,100
4064,811,2025-09-30 06:02:42.975377,91.86,91
4065,811,2026-03-02 06:02:44.906338,6.33,6
4066,812,2026-02-09 06:02:44.906352,10.8,10
4067,812,2025-10-12 06:02:42.975377,20.29,20
4068,813,2026-02-14 06:02:44.906373,3.35,3
4069,813,2025-07-01 06:02:42.975377,82.01,82
4070,813,2025-05-04 06:02:42.975377,168.17,168
4071,813,2026-01-21 06:02:42.975377,64.4,64
4072,813,2026-02-10 06:02:44.906404,57.12,57
4073,813,2025-12-23 06:02:42.975377,96.78,96
4074,814,2026-02-18 06:02:44.906424,45.82,45
4075,815,2026-02-01 06:02:42.975377,115.42,115
4076,815,2025-12-11 06:02:42.975377,210.21,210
4077,815,2024-09-13 06:02:42.975377,28.82,28
4078,815,2025-03-05 06:02:42.975377,123.12,123
4079,816,2026-02-02 06:02:42.975377,102.35,102
4080,816,2024-08-26 06:02:42.975377,80.3,80
4081,816,2025-05-23 06:02:42.975377,35.59,35
4082,816,2024-08-28 06:02:42.975377,4.91,4
4083,816,2025-03-04 06:02:42.975377,41.34,41
4084,816,2026-02-07 06:02:44.906518,158.49,158
4085,817,2026-02-16 06:02:44.906532,18.45,18
4086,818,2026-02-10 06:02:42.975377,59.55,59
4087,818,2025-01-16 06:02:42.975377,4.46,4
4088,818,2025-06-14 06:02:42.975377,32.72,32
4089,818,2025-12-25 06:02:42.975377,25.0,25
4090,818,2025-01-29 06:02:42.975377,36.92,36
4091,819,2025-10-26 06:02:42.975377,38.35,38
4092,819,2025-12-12 06:02:42.975377,124.25,124
4093,819,2026-02-20 06:02:44.906597,46.66,46
4094,820,2025-12-27 06:02:42.975377,7.56,7
4095,820,2026-02-04 06:02:44.906617,20.24,20
4096,821,2026-02-16 06:02:44.906630,66.85,66
4097,821,2025-12-22 06:02:42.975377,38.37,38
4098,821,2025-04-24 06:02:42.975377,40.69,40
4099,821,2025-11-14 06:02:42.975377,116.34,116
4100,821,2026-02-24 06:02:44.906662,8.05,8
4101,822,2024-04-10 06:02:42.975377,108.32,108
4102,822,2024-10-26 06:02:42.975377,76.85,76
4103,822,2025-09-17 06:02:42.975377,88.81,88
4104,822,2024-08-28 06:02:42.975377,1.66,1
4105,822,2025-11-29 06:02:42.975377,22.2,22
4106,822,2025-09-18 06:02:42.975377,270.03,270
4107,822,2024-05-04 06:02:42.975377,80.55,80
4108,823,2026-02-20 06:02:44.906740,19.9,19
4109,823,2025-01-23 06:02:42.975377,13.63,13
4110,823,2026-01-25 06:02:42.975377,1.14,1
4111,823,2026-01-21 06:02:42.975377,24.91,24
4112,824,2024-05-19 06:02:42.975377,33.72,33
4113,824,2025-01-31 06:02:42.975377,16.27,16
4114,824,2025-07-21 06:02:42.975377,6.71,6
4115,825,2024-10-26 06:02:42.975377,2.37,2
4116,825,2026-02-16 06:02:44.906804,19.55,19
4117,826,2026-02-18 06:02:44.906817,52.03,52
4118,826,2026-02-20 06:02:44.906828,2.64,2
4119,826,2026-02-22 06:02:44.906838,13.54,13
4120,826,2026-02-17 06:02:44.906848,81.4,81
4121,828,2026-02-05 06:02:44.906865,22.04,22
4122,828,2026-02-20 06:02:44.906875,28.23,28
4123,828,2026-02-16 06:02:44.906885,14.97,14
4124,828,2026-02-03 06:02:44.906896,16.5,16
4125,829,2026-02-16 06:02:44.906909,3.87,3
4126,829,2026-02-07 06:02:44.906921,11.6,11
4127,829,2026-02-16 06:02:44.906932,2.67,2
4128,829,2026-01-02 06:02:42.975377,21.07,21
4129,829,2026-02-04 06:02:44.906949,45.68,45
4130,829,2025-12-12 06:02:42.975377,45.31,45
4131,829,2026-02-06 06:02:44.906966,14.87,14
4132,829,2026-02-24 06:02:44.906977,9.81,9
4133,829,2026-02-10 06:02:44.906987,87.97,87
4134,830,2026-02-01 06:02:42.975377,7.71,7
4135,830,2025-02-23 06:02:42.975377,66.22,66
4136,830,2025-07-27 06:02:42.975377,180.07,180
4137,830,2024-08-16 06:02:42.975377,0.51,0
4138,830,2026-02-23 06:02:44.907046,4.63,4
4139,830,2024-09-19 06:02:42.975377,97.02,97
4140,830,2025-05-03 06:02:42.975377,17.7,17
4141,831,2025-12-04 06:02:42.975377,17.06,17
4142,831,2026-02-05 06:02:44.907095,65.9,65
4143,831,2026-02-20 06:02:44.907106,13.9,13
4144,831,2025-11-23 06:02:42.975377,17.61,17
4145,832,2025-05-15 06:02:42.975377,28.4,28
4146,832,2025-03-28 06:02:42.975377,4.99,4
4147,832,2025-11-24 06:02:42.975377,69.93,69
4148,832,2025-02-16 06:02:42.975377,2.34,2
4149,832,2025-04-21 06:02:42.975377,0.44,0
4150,832,2024-10-25 06:02:42.975377,65.21,65
4151,832,2025-05-22 06:02:42.975377,126.05,126
4152,832,2024-10-03 06:02:42.975377,35.12,35
4153,833,2026-03-02 06:02:44.907185,53.48,53
4154,833,2026-02-03 06:02:44.907196,5.6,5
4155,833,2026-02-07 06:02:44.907205,101.65,101
4156,833,2026-02-09 06:02:44.907215,49.63,49
4157,833,2026-02-24 06:02:44.907225,12.41,12
4158,833,2026-02-26 06:02:44.907236,39.26,39
4159,834,2025-08-14 06:02:42.975377,147.42,147
4160,834,2026-02-16 06:02:44.907257,49.79,49
4161,835,2026-02-07 06:02:42.975377,21.02,21
4162,835,2025-10-22 06:02:42.975377,52.68,52
4163,835,2026-02-03 06:02:42.975377,47.88,47
4164,835,2026-02-25 06:02:44.907290,6.84,6
4165,835,2026-02-21 06:02:44.907301,13.57,13
4166,836,2026-02-20 06:02:44.907314,123.44,123
4167,836,2026-02-03 06:02:44.907324,42.68,42
4168,836,2025-05-30 06:02:42.975377,55.77,55
4169,836,2025-11-11 06:02:42.975377,43.28,43
4170,836,2026-02-28 06:02:44.907348,74.35,74
4171,836,2026-02-04 06:02:44.907358,16.36,16
4172,837,2026-02-28 06:02:44.907371,7.17,7
4173,837,2026-02-04 06:02:44.907382,21.73,21
4174,837,2026-02-14 06:02:44.907392,38.87,38
4175,837,2026-02-16 06:02:44.907402,1.34,1
4176,837,2026-02-28 06:02:44.907412,7.04,7
4177,837,2026-02-28 06:02:44.907422,8.88,8
4178,837,2026-02-25 06:02:44.907432,3.23,3
4179,838,2025-11-11 06:02:42.975377,105.65,105
4180,838,2025-06-22 06:02:42.975377,22.95,22
4181,838,2025-04-23 06:02:42.975377,7.42,7
4182,839,2025-11-08 06:02:42.975377,30.77,30
4183,839,2025-03-06 06:02:42.975377,116.36,116
4184,840,2025-10-02 06:02:42.975377,17.79,17
4185,840,2026-02-17 06:02:44.907542,133.64,133
4186,840,2026-02-27 06:02:44.907553,27.08,27
4187,841,2025-05-15 06:02:42.975377,25.46,25
4188,841,2025-09-30 06:02:42.975377,55.96,55
4189,841,2025-10-10 06:02:42.975377,18.96,18
4190,841,2025-04-15 06:02:42.975377,117.41,117
4191,841,2025-09-15 06:02:42.975377,9.8,9
4192,841,2026-01-17 06:02:42.975377,12.86,12
4193,841,2026-03-01 06:02:44.907608,34.8,34
4194,841,2026-02-07 06:02:42.975377,15.5,15
4195,842,2024-11-09 06:02:42.975377,32.54,32
4196,842,2025-01-17 06:02:42.975377,65.75,65
4197,842,2024-10-07 06:02:42.975377,34.52,34
4198,842,2025-09-15 06:02:42.975377,11.01,11
4199,842,2026-01-24 06:02:42.975377,139.54,139
4200,842,2025-12-23 06:02:42.975377,31.39,31
4201,842,2025-09-26 06:02:42.975377,85.25,85
4202,843,2024-12-31 06:02:42.975377,98.69,98
4203,843,2024-07-09 06:02:42.975377,21.72,21
4204,843,2026-02-23 06:02:44.907693,13.95,13
4205,843,2026-02-25 06:02:44.907703,18.26,18
4206,843,2025-08-30 06:02:42.975377,6.83,6
4207,843,2025-04-23 06:02:42.975377,7.68,7
4208,844,2026-02-24 06:02:44.907730,10.35,10
4209,844,2026-02-22 06:02:44.907740,177.91,177
4210,844,2026-02-26 06:02:44.907751,3.63,3
4211,844,2026-02-11 06:02:44.907762,25.2,25
4212,844,2026-02-07 06:02:44.907773,109.34,109
4213,844,2026-02-25 06:02:44.907784,45.58,45
4214,844,2026-02-27 06:02:44.907794,0.05,0
4215,845,2025-05-18 06:02:42.975377,23.07,23
4216,845,2026-02-19 06:02:44.907815,2.44,2
4217,845,2026-02-14 06:02:42.975377,0.64,0
4218,845,2026-02-12 06:02:44.907832,139.08,139
4219,845,2026-02-21 06:02:44.907842,79.53,79
4220,845,2025-12-10 06:02:42.975377,136.63,136
4221,846,2026-01-06 06:02:42.975377,6.8,6
4222,846,2026-02-03 06:02:44.907869,85.92,85
4223,846,2026-02-19 06:02:44.907879,54.13,54
4224,846,2026-02-17 06:02:44.907890,23.21,23
4225,847,2026-02-23 06:02:44.907903,10.02,10
4226,847,2026-02-12 06:02:44.907914,107.87,107
4227,847,2026-02-27 06:02:44.907924,28.94,28
4228,848,2026-02-07 06:02:44.907937,85.14,85
4229,848,2025-04-08 06:02:42.975377,19.17,19
4230,848,2025-12-20 06:02:42.975377,16.02,16
4231,848,2025-06-13 06:02:42.975377,81.36,81
4232,848,2026-02-05 06:02:44.907965,41.2,41
4233,848,2025-12-09 06:02:42.975377,98.1,98
4234,848,2026-02-22 06:02:44.907979,41.57,41
4235,848,2026-03-03 06:02:44.907988,1.47,1
4236,848,2025-02-10 06:02:42.975377,16.49,16
4237,848,2026-02-19 06:02:44.908003,16.53,16
4238,848,2026-02-12 06:02:44.908012,0.93,0
4239,848,2025-03-06 06:02:42.975377,16.21,16
4240,849,2026-01-13 06:02:42.975377,21.33,21
4241,849,2025-12-06 06:02:42.975377,67.5,67
4242,849,2025-04-17 06:02:42.975377,133.49,133
4243,849,2025-06-14 06:02:42.975377,46.58,46
4244,849,2026-01-06 06:02:42.975377,16.71,16
4245,850,2026-02-25 06:02:44.912332,163.8,163
4246,850,2025-05-20 06:02:42.975377,21.21,21
4247,850,2025-09-11 06:02:42.975377,24.51,24
4248,850,2026-02-20 06:02:44.912371,53.25,53
4249,850,2026-02-27 06:02:44.912399,0.91,0
4250,851,2026-03-01 06:02:44.912414,47.46,47
4251,851,2026-02-28 06:02:44.912424,43.0,43
4252,851,2026-03-01 06:02:44.912435,2.21,2
4253,851,2026-03-04 06:02:44.912445,42.2,42
4254,851,2026-03-04 06:02:44.914109,29.78,29
4255,851,2026-02-09 06:02:44.914161,76.41,76
4256,851,2026-03-04 06:02:44.914174,10.42,10
4257,852,2026-01-28 06:02:42.975377,45.31,45
4258,852,2026-02-07 06:02:42.975377,27.7,27
4259,852,2026-02-17 06:02:44.914219,96.46,96
4260,853,2025-08-17 06:02:42.975377,25.35,25
4261,853,2025-09-09 06:02:42.975377,18.56,18
4262,853,2025-02-11 06:02:42.975377,4.97,4
4263,853,2025-03-16 06:02:42.975377,13.18,13
4264,853,2024-07-17 06:02:42.975377,13.31,13
4265,853,2025-08-17 06:02:42.975377,33.75,33
4266,853,2024-06-08 06:02:42.975377,32.66,32
4267,853,2025-12-21 06:02:42.975377,117.18,117
4268,854,2026-02-05 06:02:44.914293,40.3,40
4269,854,2026-02-27 06:02:42.975377,21.48,21
4270,854,2026-03-03 06:02:44.914312,4.49,4
4271,854,2026-02-19 06:02:44.914323,13.67,13
4272,854,2026-03-03 06:02:44.914333,46.24,46
4273,855,2026-02-10 06:02:44.914346,87.39,87
4274,855,2026-02-09 06:02:44.914368,73.21,73
4275,855,2026-01-30 06:02:42.975377,7.83,7
4276,855,2026-02-12 06:02:44.914385,93.59,93
4277,856,2026-02-11 06:02:44.914398,4.73,4
4278,856,2026-02-23 06:02:44.914408,12.25,12
4279,856,2025-10-07 06:02:42.975377,47.0,47
4280,856,2025-10-25 06:02:42.975377,96.36,96
4281,856,2026-03-02 06:02:44.914434,287.57,287
4282,857,2024-11-17 06:02:42.975377,150.63,150
4283,857,2026-02-27 06:02:44.914454,32.83,32
4284,857,2025-01-20 06:02:42.975377,37.75,37
4285,857,2025-05-29 06:02:42.975377,32.33,32
4286,857,2026-02-03 06:02:44.914479,3.95,3
4287,858,2025-02-20 06:02:42.975377,63.24,63
4288,858,2026-02-15 06:02:44.914500,33.73,33
4289,859,2024-11-22 06:02:42.975377,1.37,1
4290,859,2025-10-04 06:02:42.975377,89.4,89
4291,859,2025-01-14 06:02:42.975377,47.99,47
4292,859,2025-09-18 06:02:42.975377,1.18,1
4293,860,2025-10-31 06:02:42.975377,18.85,18
4294,860,2026-03-04 06:02:44.914552,64.53,64
4295,860,2026-02-20 06:02:44.914563,68.19,68
4296,860,2026-02-20 06:02:44.914572,54.21,54
4297,860,2026-01-03 06:02:42.975377,75.23,75
4298,860,2024-12-13 06:02:42.975377,58.44,58
4299,861,2026-02-20 06:02:44.914599,73.63,73
4300,861,2026-02-20 06:02:44.914608,15.51,15
4301,861,2026-02-17 06:02:44.914619,30.63,30
4302,861,2026-03-01 06:02:42.975377,25.16,25
4303,861,2026-02-26 06:02:44.914636,55.76,55
4304,861,2026-02-23 06:02:44.914646,186.88,186
4305,862,2026-02-18 06:02:44.914660,28.38,28
4306,862,2026-02-21 06:02:44.914671,90.67,90
4307,862,2026-02-08 06:02:44.914681,45.59,45
4308,862,2026-02-05 06:02:44.914691,152.45,152
4309,862,2026-02-09 06:02:44.914700,5.39,5
4310,862,2026-02-14 06:02:44.914710,30.09,30
4311,863,2025-10-03 06:02:42.975377,26.92,26
4312,863,2024-11-19 06:02:42.975377,88.17,88
4313,863,2024-12-25 06:02:42.975377,35.75,35
4314,863,2025-02-04 06:02:42.975377,174.6,174
4315,863,2025-12-21 06:02:42.975377,14.87,14
4316,863,2026-03-04 06:02:44.914780,17.94,17
4317,864,2025-11-13 06:02:42.975377,131.77,131
4318,864,2024-12-09 06:02:42.975377,82.56,82
4319,864,2024-12-12 06:02:42.975377,45.02,45
4320,864,2026-02-20 06:02:44.914816,81.42,81
4321,864,2025-12-14 06:02:42.975377,48.0,48
4322,864,2026-01-02 06:02:42.975377,54.1,54
4323,864,2024-12-01 06:02:42.975377,36.83,36
4324,865,2026-02-20 06:02:44.914850,62.9,62
4325,865,2025-06-02 06:02:42.975377,24.62,24
4326,865,2025-09-01 06:02:42.975377,3.64,3
4327,866,2026-03-01 06:02:44.914874,100.99,100
4328,866,2026-02-13 06:02:44.914883,109.79,109
4329,867,2024-11-21 06:02:42.975377,68.87,68
4330,867,2025-10-27 06:02:42.975377,23.89,23
4331,867,2026-02-07 06:02:42.975377,15.87,15
4332,867,2026-03-02 06:02:44.914914,110.57,110
4333,867,2025-02-05 06:02:42.975377,5.47,5
4334,867,2026-02-24 06:02:44.914931,140.75,140
4335,867,2026-01-05 06:02:42.975377,45.94,45
4336,868,2024-12-04 06:02:42.975377,18.83,18
4337,868,2024-11-07 06:02:42.975377,33.95,33
4338,868,2025-07-08 06:02:42.975377,152.01,152
4339,868,2025-05-25 06:02:42.975377,41.19,41
4340,868,2026-02-07 06:02:44.914976,13.58,13
4341,868,2025-09-30 06:02:42.975377,74.59,74
4342,869,2026-02-05 06:02:44.914995,28.65,28
4343,869,2026-02-28 06:02:44.915005,33.69,33
4344,869,2026-02-24 06:02:44.917057,113.42,113
4345,869,2026-02-19 06:02:44.917136,8.17,8
4346,869,2026-02-14 06:02:44.917149,21.21,21
4347,869,2026-02-15 06:02:44.917160,62.95,62
4348,869,2026-01-16 06:02:42.975377,1.25,1
4349,870,2026-02-15 06:02:44.917197,303.58,303
4350,870,2026-02-15 06:02:44.917206,33.95,33
4351,871,2026-02-18 06:02:44.917219,4.03,4
4352,871,2026-01-31 06:02:42.975377,191.4,191
4353,871,2026-02-07 06:02:44.917237,94.53,94
4354,871,2026-02-04 06:02:44.917248,20.42,20
4355,872,2025-09-26 06:02:42.975377,29.72,29
4356,872,2025-06-02 06:02:42.975377,143.22,143
4357,872,2026-02-28 06:02:42.975377,106.57,106
4358,872,2026-03-03 06:02:42.975377,34.99,34
4359,872,2025-09-25 06:02:42.975377,1.31,1
4360,872,2024-10-02 06:02:42.975377,87.92,87
4361,874,2025-02-28 06:02:42.975377,86.8,86
4362,875,2026-02-20 06:02:44.917315,1.7,1
4363,875,2026-02-05 06:02:42.975377,52.49,52
4364,875,2026-01-25 06:02:42.975377,56.14,56
4365,875,2025-01-13 06:02:42.975377,51.62,51
4366,875,2025-08-31 06:02:42.975377,21.98,21
4367,876,2025-09-06 06:02:42.975377,69.97,69
4368,876,2025-10-28 06:02:42.975377,50.0,50
4369,876,2025-11-01 06:02:42.975377,103.48,103
4370,877,2026-02-22 06:02:44.917393,16.55,16
4371,877,2026-02-20 06:02:44.917403,18.41,18
4372,877,2026-02-11 06:02:44.917413,29.24,29
4373,877,2025-02-15 06:02:42.975377,34.18,34
4374,877,2026-02-13 06:02:44.917432,60.25,60
4375,877,2025-02-01 06:02:42.975377,9.79,9
4376,877,2026-02-06 06:02:44.917450,63.51,63
4377,877,2025-08-29 06:02:42.975377,2.53,2
4378,877,2026-03-03 06:02:44.917466,154.34,154
4379,878,2026-02-21 06:02:44.917479,88.93,88
4380,878,2025-04-19 06:02:42.975377,193.88,193
4381,878,2025-12-06 06:02:42.975377,42.48,42
4382,878,2025-05-02 06:02:42.975377,20.28,20
4383,878,2024-12-02 06:02:42.975377,5.69,5
4384,879,2026-02-14 06:02:44.917519,98.23,98
4385,880,2026-03-04 06:02:44.917538,42.75,42
4386,881,2025-09-16 06:02:42.975377,67.46,67
4387,881,2025-08-21 06:02:42.975377,37.28,37
4388,881,2026-03-04 06:02:44.917564,9.07,9
4389,881,2026-02-15 06:02:44.917574,19.09,19
4390,881,2026-03-03 06:02:44.917584,63.47,63
4391,881,2026-02-27 06:02:44.917594,16.13,16
4392,882,2026-02-18 06:02:44.917607,10.19,10
4393,882,2026-02-14 06:02:44.917617,3.8,3
4394,883,2025-07-13 06:02:42.975377,8.35,8
4395,883,2026-01-11 06:02:42.975377,16.67,16
4396,883,2026-03-01 06:02:44.917644,91.94,91
4397,883,2026-02-03 06:02:44.917654,84.43,84
4398,883,2025-07-12 06:02:42.975377,26.78,26
4399,883,2025-12-29 06:02:42.975377,15.6,15
4400,883,2025-06-08 06:02:42.975377,0.99,0
4401,884,2026-02-28 06:02:44.917686,20.1,20
4402,884,2025-11-20 06:02:42.975377,46.09,46
4403,884,2026-02-03 06:02:44.917703,4.95,4
4404,884,2026-02-15 06:02:44.917713,2.51,2
4405,884,2026-02-28 06:02:42.975377,24.92,24
4406,885,2026-02-05 06:02:44.917733,75.06,75
4407,885,2026-02-24 06:02:44.917790,16.77,16
4408,885,2026-02-15 06:02:44.917802,5.85,5
4409,885,2026-02-19 06:02:44.917813,73.39,73
4410,885,2026-02-17 06:02:44.917823,133.77,133
4411,885,2026-02-06 06:02:44.917833,36.19,36
4412,886,2026-02-06 06:02:42.975377,15.81,15
4413,886,2026-01-03 06:02:42.975377,6.31,6
4414,886,2025-01-20 06:02:42.975377,41.64,41
4415,886,2025-06-27 06:02:42.975377,43.78,43
4416,886,2025-06-09 06:02:42.975377,58.78,58
4417,886,2025-11-24 06:02:42.975377,45.57,45
4418,886,2025-05-01 06:02:42.975377,73.01,73
4419,887,2026-02-26 06:02:44.917904,57.17,57
4420,887,2026-01-25 06:02:42.975377,34.78,34
4421,887,2025-12-23 06:02:42.975377,9.47,9
4422,888,2026-02-13 06:02:44.917933,67.73,67
4423,888,2026-02-05 06:02:44.917945,52.33,52
4424,888,2026-02-25 06:02:44.917955,62.72,62
4425,888,2026-02-27 06:02:44.917967,5.47,5
4426,888,2026-01-16 06:02:42.975377,58.37,58
4427,888,2026-01-18 06:02:42.975377,18.66,18
4428,888,2026-02-08 06:02:44.917995,90.0,90
4429,888,2026-03-01 06:02:44.918006,87.47,87
4430,889,2025-06-13 06:02:42.975377,40.63,40
4431,889,2025-10-10 06:02:42.975377,202.45,202
4432,889,2026-02-28 06:02:44.918054,67.51,67
4433,889,2026-03-01 06:02:42.975377,137.8,137
4434,889,2026-02-09 06:02:44.918075,28.56,28
4435,890,2026-02-05 06:02:44.918088,0.46,0
4436,890,2026-02-26 06:02:44.918098,71.56,71
4437,890,2026-02-16 06:02:44.918108,8.49,8
4438,890,2026-02-20 06:02:44.918117,106.09,106
4439,890,2026-02-14 06:02:44.918126,9.08,9
4440,890,2026-02-23 06:02:44.918136,77.8,77
4441,890,2026-02-09 06:02:44.918146,49.5,49
4442,890,2026-02-06 06:02:44.918155,42.38,42
4443,891,2025-03-19 06:02:42.975377,4.46,4
4444,891,2025-06-18 06:02:42.975377,108.95,108
4445,891,2026-03-01 06:02:44.918184,22.82,22
4446,891,2025-04-13 06:02:42.975377,35.77,35
4447,891,2025-06-06 06:02:42.975377,187.68,187
4448,891,2026-01-05 06:02:42.975377,17.56,17
4449,892,2025-06-28 06:02:42.975377,43.72,43
4450,892,2026-02-19 06:02:44.918227,31.91,31
4451,892,2025-09-05 06:02:42.975377,18.54,18
4452,892,2026-02-24 06:02:44.918245,138.56,138
4453,893,2026-03-03 06:02:44.918259,1.66,1
4454,893,2026-03-02 06:02:44.918270,1.61,1
4455,893,2026-02-25 06:02:44.918280,47.79,47
4456,893,2026-02-25 06:02:44.918290,114.32,114
4457,893,2025-11-14 06:02:42.975377,71.64,71
4458,893,2026-02-28 06:02:44.918308,117.99,117
4459,893,2025-11-14 06:02:42.975377,92.53,92
4460,893,2025-10-03 06:02:42.975377,100.74,100
4461,894,2025-09-26 06:02:42.975377,30.1,30
4462,894,2026-02-22 06:02:44.918343,9.76,9
4463,894,2025-05-22 06:02:42.975377,110.14,110
4464,894,2026-02-27 06:02:44.918372,59.66,59
4465,894,2025-08-31 06:02:42.975377,7.52,7
4466,895,2026-02-15 06:02:44.918393,93.88,93
4467,895,2026-02-23 06:02:44.918404,165.77,165
4468,895,2025-09-20 06:02:42.975377,1.96,1
4469,895,2026-03-01 06:02:44.918421,75.34,75
4470,895,2025-10-08 06:02:42.975377,38.47,38
4471,895,2026-01-26 06:02:42.975377,4.76,4
4472,895,2026-02-24 06:02:44.918445,34.77,34
4473,895,2026-02-23 06:02:44.918454,13.02,13
4474,895,2025-08-21 06:02:42.975377,4.75,4
4475,895,2026-02-25 06:02:44.918471,5.62,5
4476,895,2025-06-07 06:02:42.975377,12.43,12
4477,896,2025-07-21 06:02:42.975377,63.17,63
4478,896,2026-03-03 06:02:44.918497,15.65,15
4479,896,2026-02-19 06:02:44.918509,4.36,4
4480,896,2025-12-02 06:02:42.975377,38.08,38
4481,896,2026-02-21 06:02:44.918526,25.6,25
4482,896,2026-03-02 06:02:44.918536,159.66,159
4483,897,2026-02-15 06:02:44.918550,56.17,56
4484,897,2026-03-03 06:02:44.918560,14.51,14
4485,897,2026-02-14 06:02:44.918570,14.81,14
4486,897,2025-12-24 06:02:42.975377,83.17,83
4487,897,2026-02-27 06:02:44.918595,10.69,10
4488,898,2026-02-07 06:02:44.918609,113.31,113
4489,898,2025-08-07 06:02:42.975377,93.18,93
4490,898,2026-02-06 06:02:44.918629,128.18,128
4491,898,2026-03-02 06:02:44.918640,22.66,22
4492,899,2025-07-10 06:02:42.975377,20.7,20
4493,899,2026-02-28 06:02:44.918661,33.21,33
4494,899,2025-07-31 06:02:42.975377,7.34,7
4495,899,2025-10-02 06:02:42.975377,51.39,51
4496,899,2025-11-09 06:02:42.975377,18.17,18
4497,899,2026-02-23 06:02:44.918695,0.93,0
4498,900,2025-11-29 06:02:42.975377,28.37,28
4499,900,2025-10-23 06:02:42.975377,54.92,54
4500,900,2026-02-12 06:02:44.918794,12.86,12
4501,900,2025-05-01 06:02:42.975377,11.18,11
4502,901,2026-02-19 06:02:44.918818,210.2,210
4503,901,2026-02-05 06:02:42.975377,29.1,29
4504,901,2025-10-29 06:02:42.975377,9.4,9
4505,901,2026-02-03 06:02:44.918844,0.83,0
4506,902,2025-05-25 06:02:42.975377,121.32,121
4507,902,2025-07-01 06:02:42.975377,153.29,153
4508,902,2026-01-28 06:02:42.975377,100.41,100
4509,902,2026-02-28 06:02:44.918882,13.62,13
4510,902,2026-03-01 06:02:44.918893,66.9,66
4511,902,2026-02-17 06:02:44.918904,22.79,22
4512,903,2024-11-09 06:02:42.975377,7.34,7
4513,903,2025-01-13 06:02:42.975377,9.38,9
4514,903,2025-04-22 06:02:42.975377,13.76,13
4515,903,2026-01-19 06:02:42.975377,113.1,113
4516,904,2024-09-15 06:02:42.975377,17.35,17
4517,904,2024-06-16 06:02:42.975377,160.64,160
4518,904,2025-09-27 06:02:42.975377,8.45,8
4519,904,2024-07-05 06:02:42.975377,81.05,81
4520,905,2026-02-17 06:02:44.918980,231.67,231
4521,905,2026-01-22 06:02:42.975377,150.27,150
4522,905,2026-02-28 06:02:44.918998,32.74,32
4523,906,2026-02-26 06:02:44.919010,22.6,22
4524,906,2026-02-12 06:02:44.922646,18.79,18
4525,906,2026-02-28 06:02:44.922675,7.07,7
4526,906,2026-02-05 06:02:44.922687,55.51,55
4527,906,2026-02-03 06:02:44.922699,22.32,22
4528,906,2026-02-15 06:02:44.922709,6.08,6
4529,906,2026-03-04 06:02:44.922720,173.06,173
4530,907,2026-03-03 06:02:44.922748,77.5,77
4531,907,2024-06-06 06:02:42.975377,82.54,82
4532,907,2025-01-18 06:02:42.975377,34.66,34
4533,907,2024-06-24 06:02:42.975377,3.94,3
4534,907,2024-11-18 06:02:42.975377,35.87,35
4535,908,2025-06-12 06:02:42.975377,58.59,58
4536,908,2026-02-25 06:02:44.922797,25.66,25
4537,908,2025-05-17 06:02:42.975377,54.42,54
4538,909,2026-01-31 06:02:42.975377,3.59,3
4539,909,2026-02-22 06:02:44.922824,48.0,48
4540,909,2025-12-04 06:02:42.975377,53.15,53
4541,909,2025-01-15 06:02:42.975377,78.11,78
